field_1,xcoord,ycoord,PA,Value
3484,573852.1517,1494527.381,Bhadra,2
3485,573852.1517,1493947.381,Bhadra,2
3486,573852.1517,1493367.381,Bhadra,2
3487,573852.1517,1492787.381,Bhadra,2
3488,573852.1517,1492207.381,Bhadra,2
3489,573852.1517,1491627.381,Bhadra,2
3490,573852.1517,1491047.381,Bhadra,2
3491,573852.1517,1490467.381,Bhadra,2
3492,573852.1517,1489887.381,Bhadra,2
3493,573852.1517,1489307.381,Bhadra,2
3494,573852.1517,1488727.381,Bhadra,2
3495,573852.1517,1488147.381,Bhadra,2
3496,573852.1517,1487567.381,Bhadra,2
3497,573852.1517,1486987.381,Bhadra,2
3498,574432.1517,1510187.381,Bhadra,2
3499,574432.1517,1509607.381,Bhadra,2
3500,574432.1517,1509027.381,Bhadra,2
3501,574432.1517,1508447.381,Bhadra,2
3502,574432.1517,1507867.381,Bhadra,2
3503,574432.1517,1507287.381,Bhadra,2
3504,574432.1517,1506707.381,Bhadra,2
3505,574432.1517,1506127.381,Bhadra,2
3506,574432.1517,1505547.381,Bhadra,2
3507,574432.1517,1504967.381,Bhadra,2
3508,574432.1517,1504387.381,Bhadra,2
3509,574432.1517,1503807.381,Bhadra,2
3510,574432.1517,1503227.381,Bhadra,2
3511,574432.1517,1502647.381,Bhadra,2
3512,574432.1517,1502067.381,Bhadra,2
3513,574432.1517,1501487.381,Bhadra,2
3514,574432.1517,1498007.381,Bhadra,2
3515,574432.1517,1497427.381,Bhadra,2
3516,574432.1517,1496847.381,Bhadra,2
3517,574432.1517,1496267.381,Bhadra,2
3518,574432.1517,1495687.381,Bhadra,2
3519,574432.1517,1495107.381,Bhadra,2
3520,574432.1517,1494527.381,Bhadra,2
3521,574432.1517,1493947.381,Bhadra,2
3522,574432.1517,1493367.381,Bhadra,2
3523,574432.1517,1492787.381,Bhadra,2
3524,574432.1517,1489307.381,Bhadra,2
3525,574432.1517,1488727.381,Bhadra,2
3526,574432.1517,1488147.381,Bhadra,2
3527,574432.1517,1487567.381,Bhadra,2
3528,574432.1517,1486987.381,Bhadra,2
3529,574432.1517,1486407.381,Bhadra,2
3530,574432.1517,1485827.381,Bhadra,2
3531,575012.1517,1510187.381,Bhadra,2
3532,575012.1517,1509607.381,Bhadra,2
3533,575012.1517,1509027.381,Bhadra,2
3534,575012.1517,1508447.381,Bhadra,2
3535,575012.1517,1507867.381,Bhadra,2
3536,575012.1517,1507287.381,Bhadra,2
3537,575012.1517,1506707.381,Bhadra,2
3538,575012.1517,1506127.381,Bhadra,2
3539,575012.1517,1505547.381,Bhadra,2
3540,575012.1517,1504967.381,Bhadra,2
3541,575012.1517,1504387.381,Bhadra,2
3542,575012.1517,1503807.381,Bhadra,2
3543,575012.1517,1503227.381,Bhadra,2
3544,575012.1517,1502647.381,Bhadra,2
3545,575012.1517,1502067.381,Bhadra,2
3546,575012.1517,1501487.381,Bhadra,2
3547,575012.1517,1498007.381,Bhadra,2
3548,575012.1517,1497427.381,Bhadra,2
3549,575012.1517,1496847.381,Bhadra,2
3550,575012.1517,1496267.381,Bhadra,2
3551,575012.1517,1495687.381,Bhadra,2
3552,575012.1517,1495107.381,Bhadra,2
3553,575012.1517,1494527.381,Bhadra,2
3554,575012.1517,1493947.381,Bhadra,2
3555,575012.1517,1493367.381,Bhadra,2
3556,575012.1517,1492787.381,Bhadra,2
3557,575012.1517,1485827.381,Bhadra,2
3558,575012.1517,1485247.381,Bhadra,2
3559,575592.1517,1510187.381,Bhadra,2
3560,575592.1517,1509607.381,Bhadra,2
3561,575592.1517,1509027.381,Bhadra,2
3562,575592.1517,1508447.381,Bhadra,2
3563,575592.1517,1507867.381,Bhadra,2
3564,575592.1517,1507287.381,Bhadra,2
3565,575592.1517,1506707.381,Bhadra,2
3566,575592.1517,1506127.381,Bhadra,2
3567,575592.1517,1505547.381,Bhadra,2
3568,575592.1517,1504967.381,Bhadra,2
3569,575592.1517,1504387.381,Bhadra,2
3570,575592.1517,1503807.381,Bhadra,2
3571,575592.1517,1503227.381,Bhadra,2
3572,575592.1517,1502647.381,Bhadra,2
3573,575592.1517,1502067.381,Bhadra,2
3574,575592.1517,1501487.381,Bhadra,2
3575,575592.1517,1495687.381,Bhadra,2
3576,575592.1517,1495107.381,Bhadra,2
3577,575592.1517,1494527.381,Bhadra,2
3578,575592.1517,1493947.381,Bhadra,2
3579,575592.1517,1493367.381,Bhadra,2
3580,575592.1517,1492787.381,Bhadra,2
3581,576172.1517,1509607.381,Bhadra,2
3582,576172.1517,1509027.381,Bhadra,2
3583,576172.1517,1508447.381,Bhadra,2
3584,576172.1517,1507867.381,Bhadra,2
3585,576172.1517,1507287.381,Bhadra,2
3586,576172.1517,1506707.381,Bhadra,2
3587,576172.1517,1506127.381,Bhadra,2
3588,576172.1517,1505547.381,Bhadra,2
3589,576172.1517,1504967.381,Bhadra,2
3590,576172.1517,1504387.381,Bhadra,2
3591,576172.1517,1503807.381,Bhadra,2
3592,576172.1517,1503227.381,Bhadra,2
3593,576172.1517,1502647.381,Bhadra,2
3594,576172.1517,1495687.381,Bhadra,2
3595,576172.1517,1495107.381,Bhadra,2
3596,576172.1517,1493367.381,Bhadra,2
3597,576172.1517,1492787.381,Bhadra,2
3598,576752.1517,1509027.381,Bhadra,2
3599,576752.1517,1508447.381,Bhadra,2
3600,576752.1517,1507867.381,Bhadra,2
3601,576752.1517,1507287.381,Bhadra,2
3602,576752.1517,1506707.381,Bhadra,2
3603,576752.1517,1506127.381,Bhadra,2
3604,576752.1517,1505547.381,Bhadra,2
3605,576752.1517,1504967.381,Bhadra,2
3606,576752.1517,1504387.381,Bhadra,2
3607,576752.1517,1503807.381,Bhadra,2
3608,576752.1517,1503227.381,Bhadra,2
3609,576752.1517,1502647.381,Bhadra,2
3610,576752.1517,1492787.381,Bhadra,2
3611,577332.1517,1507287.381,Bhadra,2
3612,577332.1517,1506707.381,Bhadra,2
3613,577332.1517,1506127.381,Bhadra,2
3614,577332.1517,1505547.381,Bhadra,2
3615,577332.1517,1504967.381,Bhadra,2
3616,577332.1517,1504387.381,Bhadra,2
3617,577332.1517,1503807.381,Bhadra,2
3618,577332.1517,1503227.381,Bhadra,2
3619,577332.1517,1502647.381,Bhadra,2
3620,577912.1517,1509027.381,Bhadra,2
3621,577912.1517,1508447.381,Bhadra,2
3622,577912.1517,1507867.381,Bhadra,2
3623,577912.1517,1507287.381,Bhadra,2
3624,577912.1517,1506707.381,Bhadra,2
3625,577912.1517,1506127.381,Bhadra,2
3626,577912.1517,1505547.381,Bhadra,2
3627,577912.1517,1504967.381,Bhadra,2
3628,577912.1517,1504387.381,Bhadra,2
3629,577912.1517,1503807.381,Bhadra,2
3630,577912.1517,1503227.381,Bhadra,2
3631,577912.1517,1502647.381,Bhadra,2
3632,578492.1517,1507867.381,Bhadra,2
3633,578492.1517,1507287.381,Bhadra,2
3634,578492.1517,1506707.381,Bhadra,2
3635,578492.1517,1506127.381,Bhadra,2
3636,578492.1517,1505547.381,Bhadra,2
3637,578492.1517,1504967.381,Bhadra,2
3638,578492.1517,1504387.381,Bhadra,2
3639,578492.1517,1503807.381,Bhadra,2
3640,578492.1517,1503227.381,Bhadra,2
3641,578492.1517,1502647.381,Bhadra,2
3642,579072.1517,1506707.381,Bhadra,2
3643,579072.1517,1506127.381,Bhadra,2
3644,579072.1517,1505547.381,Bhadra,2
3645,579072.1517,1504967.381,Bhadra,2
3646,579072.1517,1504387.381,Bhadra,2
3647,579072.1517,1503807.381,Bhadra,2
3648,579072.1517,1503227.381,Bhadra,2
3649,579072.1517,1502647.381,Bhadra,2
3650,579652.1517,1506127.381,Bhadra,2
3651,579652.1517,1505547.381,Bhadra,2
3652,579652.1517,1504967.381,Bhadra,2
3653,579652.1517,1504387.381,Bhadra,2
3654,579652.1517,1503807.381,Bhadra,2
3655,579652.1517,1503227.381,Bhadra,2
3656,579652.1517,1502647.381,Bhadra,2
3657,580232.1517,1506127.381,Bhadra,2
3658,580232.1517,1505547.381,Bhadra,2
3659,580232.1517,1504967.381,Bhadra,2
3660,580232.1517,1504387.381,Bhadra,2
3661,580232.1517,1503807.381,Bhadra,2
3662,580232.1517,1503227.381,Bhadra,2
3663,580812.1517,1504387.381,Bhadra,2
3664,556452.1517,1520627.381,Bhadra,2
3665,556452.1517,1486407.381,Bhadra,2
3666,557032.1517,1520627.381,Bhadra,2
3667,562832.1517,1507867.381,Bhadra,2
3668,562832.1517,1506127.381,Bhadra,2
3669,563412.1517,1502067.381,Bhadra,2
3670,563992.1517,1503227.381,Bhadra,2
3671,564572.1517,1500907.381,Bhadra,2
3672,565152.1517,1501487.381,Bhadra,2
3673,565732.1517,1501487.381,Bhadra,2
3674,567472.1517,1518307.381,Bhadra,2
3675,568052.1517,1518307.381,Bhadra,2
3676,568632.1517,1518307.381,Bhadra,2
3677,580232.1517,1497427.381,Bhadra,3
3678,580232.1517,1496847.381,Bhadra,3
3679,580232.1517,1496267.381,Bhadra,3
3680,580232.1517,1495687.381,Bhadra,3
3681,580232.1517,1495107.381,Bhadra,3
3682,580232.1517,1493947.381,Bhadra,3
3683,580232.1517,1493367.381,Bhadra,3
3684,580232.1517,1492787.381,Bhadra,3
3685,580232.1517,1492207.381,Bhadra,3
3686,580812.1517,1498007.381,Bhadra,3
3687,580812.1517,1497427.381,Bhadra,3
3688,580812.1517,1496847.381,Bhadra,3
3689,580812.1517,1496267.381,Bhadra,3
3690,580812.1517,1495687.381,Bhadra,3
3691,580812.1517,1495107.381,Bhadra,3
3692,580812.1517,1493947.381,Bhadra,3
3693,580812.1517,1493367.381,Bhadra,3
3694,580812.1517,1492787.381,Bhadra,3
3695,581392.1517,1497427.381,Bhadra,3
3696,581392.1517,1496847.381,Bhadra,3
3697,581392.1517,1496267.381,Bhadra,3
3698,581392.1517,1495687.381,Bhadra,3
3699,581392.1517,1495107.381,Bhadra,3
3700,581392.1517,1494527.381,Bhadra,3
3701,581392.1517,1493947.381,Bhadra,3
3702,581392.1517,1493367.381,Bhadra,3
3703,581972.1517,1496847.381,Bhadra,3
3704,581972.1517,1496267.381,Bhadra,3
3705,581972.1517,1495687.381,Bhadra,3
3706,581972.1517,1495107.381,Bhadra,3
3707,581972.1517,1494527.381,Bhadra,3
3708,581972.1517,1493947.381,Bhadra,3
3709,581972.1517,1493367.381,Bhadra,3
3710,582552.1517,1496267.381,Bhadra,3
3711,582552.1517,1495687.381,Bhadra,3
3712,582552.1517,1495107.381,Bhadra,3
3713,582552.1517,1494527.381,Bhadra,3
3714,583132.1517,1495687.381,Bhadra,3
3715,583132.1517,1495107.381,Bhadra,3
3716,583132.1517,1494527.381,Bhadra,3
3717,583712.1517,1496847.381,Bhadra,3
3718,583712.1517,1496267.381,Bhadra,3
3719,583712.1517,1495687.381,Bhadra,3
3720,583712.1517,1495107.381,Bhadra,3
3721,583712.1517,1494527.381,Bhadra,3
3722,584292.1517,1496267.381,Bhadra,3
3723,584292.1517,1495687.381,Bhadra,3
3724,584292.1517,1495107.381,Bhadra,3
3725,581392.1517,1498007.381,Bhadra,3
3726,581972.1517,1497427.381,Bhadra,3
